ticker;scenario;entry_date;entry_price;exit_date;exit_price;exit_reason;return_pct;max_drawdown_pct;holding_weeks;score;fib_retracement;stop_price;target_1618;target_2618;hit_target_1;hit_target_2;weeks_to_target_1;max_favorable_excursion;precio_punto0;precio_puntoC;bolsa;ratio_volumen;pct_sobre_linea;close_strength;weeks_since_c;w1_duration;w2_duration;avg_volume_w2
CPT;B;2014-02-03;40.3703;2015-02-02;48.0873;TIMEOUT;0.1912;-0.0143;52;68;0.6763;34.5283;60.5763;76.6752;False;False;;0.2889;29.3169;34.5283;US;1.7935;0.1401;0.9891;7;85;30;3025830.0
ESS;B;2014-02-03;110.8524;2015-02-02;154.1531;TIMEOUT_T1;0.3906;-0.0188;52;79;0.5682;92.1792;152.9115;190.447;True;False;49;0.4422;75.9705;92.1792;US;2.71;0.0392;0.9429;5;88;22;1306431.8181818181
KIM;B;2014-02-03;11.6441;2015-02-02;15.4747;TIMEOUT;0.329;-0.0038;52;61;0.4805;10.5732;20.5115;26.6539;False;False;;0.419;7.3826;10.5732;US;1.4184;0.1165;0.8514;17;76;22;17766395.454545453
CPT;C;2014-02-03;40.3703;2015-02-02;48.0873;TIMEOUT;0.1912;-0.0143;52;68;0.6763;45.7893;60.5763;76.6752;False;False;;0.2889;29.3169;34.5283;US;1.7935;0.1401;0.9891;7;85;30;3025830.0
ESS;C;2014-02-03;110.8524;2015-02-02;154.1531;TIMEOUT_T1;0.3906;-0.0188;52;79;0.5682;140.6819;152.9115;190.447;True;False;49;0.4422;75.9705;92.1792;US;2.71;0.0392;0.9429;5;88;22;1306431.8181818181
KIM;C;2014-02-03;11.6441;2015-02-02;15.4747;TIMEOUT;0.329;-0.0038;52;61;0.4805;11.6441;20.5115;26.6539;False;False;;0.419;7.3826;10.5732;US;1.4184;0.1165;0.8514;17;76;22;17766395.454545453
TGS.OL;A;2014-03-31;114.4926;2015-03-30;109.5461;TIMEOUT;-0.0432;-0.2464;52;63;0.5772;51.4098;207.5846;284.1108;False;False;;0.0905;51.4098;83.7652;OL;1.4262;0.2011;0.9789;12;78;40;2208376.825
TGS.OL;B;2014-03-31;114.4926;2015-03-30;109.5461;TIMEOUT;-0.0432;-0.2464;52;63;0.5772;83.7652;207.5846;284.1108;False;False;;0.0905;51.4098;83.7652;OL;1.4262;0.2011;0.9789;12;78;40;2208376.825
TGS.OL;C;2014-03-31;114.4926;2015-03-30;109.5461;TIMEOUT;-0.0432;-0.2464;52;63;0.5772;79.577;207.5846;284.1108;False;False;;0.0905;51.4098;83.7652;OL;1.4262;0.2011;0.9789;12;78;40;2208376.825
AMG.AS;A;2014-05-05;6.3111;2014-10-06;4.858;STOP_P0;-0.2302;-0.2736;22;48;0.6254;4.858;8.9221;10.9617;False;False;;0.0209;4.858;5.6221;AS;1.3206;0.0401;0.6505;9;17;18;686639.0555555555
EXPD;A;2014-05-05;36.9066;2015-05-04;41.533;TIMEOUT;0.1254;-0.1134;52;47;0.6658;29.244;49.6185;60.0552;False;False;;0.1591;29.244;32.732;US;1.3051;0.0688;0.7094;7;27;20;6610290.0
AMG.AS;B;2014-05-05;6.3111;2014-09-22;5.6221;STOP_C;-0.1092;-0.1211;20;48;0.6254;5.6221;8.9221;10.9617;False;False;;0.0209;4.858;5.6221;AS;1.3206;0.0401;0.6505;9;17;18;686639.0555555555
EXPD;B;2014-05-05;36.9066;2014-10-13;32.732;STOP_C;-0.1131;-0.1134;23;47;0.6658;32.732;49.6185;60.0552;False;False;;0.0803;29.244;32.732;US;1.3051;0.0688;0.7094;7;27;20;6610290.0
AMG.AS;C;2014-05-05;6.3111;2014-10-06;5.341;STOP_C_P1;-0.1537;-0.2736;22;48;0.6254;5.341;8.9221;10.9617;False;False;;0.0209;4.858;5.6221;AS;1.3206;0.0401;0.6505;9;17;18;686639.0555555555
EXPD;C;2014-05-05;36.9066;2015-05-04;41.533;TIMEOUT;0.1254;-0.1134;52;47;0.6658;36.9066;49.6185;60.0552;False;False;;0.1591;29.244;32.732;US;1.3051;0.0688;0.7094;7;27;20;6610290.0
ED;A;2014-06-16;36.6071;2015-06-15;39.6806;TIMEOUT_T1;0.084;-0.0381;52;40;0.6843;30.6529;46.9883;55.4362;True;False;32;0.3006;30.6529;33.3196;US;1.4125;0.03;0.77;13;50;85;8774904.705882354
ED;B;2014-06-16;36.6071;2015-06-15;39.6806;TIMEOUT_T1;0.084;-0.0381;52;40;0.6843;33.3196;46.9883;55.4362;True;False;32;0.3006;30.6529;33.3196;US;1.4125;0.03;0.77;13;50;85;8774904.705882354
ED;C;2014-06-16;36.6071;2015-02-16;41.8966;STOP_C_P3;0.1445;-0.0381;35;40;0.6843;41.8966;46.9883;55.4362;True;False;32;0.3006;30.6529;33.3196;US;1.4125;0.03;0.77;13;50;85;8774904.705882354
BCP.LS;A;2014-06-30;1.2873;2015-06-29;0.8634;TIMEOUT;-0.3293;-0.4939;52;75;0.506;0.4726;2.7477;3.8249;False;False;;0.1594;0.4726;1.0047;LS;2.8445;0.1318;0.2736;1;39;12;92900396.58333333
BCP.LS;B;2014-06-30;1.2873;2014-08-04;1.0047;STOP_C;-0.2195;-0.3925;5;75;0.506;1.0047;2.7477;3.8249;False;False;;0.1594;0.4726;1.0047;LS;2.8445;0.1318;0.2736;1;39;12;92900396.58333333
BCP.LS;C;2014-06-30;1.2873;2014-07-28;1.2873;STOP_C_P2;0.0;-0.1698;4;75;0.506;1.2873;2.7477;3.8249;False;False;;0.1594;0.4726;1.0047;LS;2.8445;0.1318;0.2736;1;39;12;92900396.58333333
TJX;A;2014-08-18;25.1941;2015-08-17;30.7185;TIMEOUT;0.2193;-0.0131;52;44;0.3084;10.4583;48.8729;65.5055;False;False;;0.311;10.4583;21.9613;US;1.8861;0.047;0.9458;5;122;26;40151192.307692304
TJX;B;2014-08-18;25.1941;2015-08-17;30.7185;TIMEOUT;0.2193;-0.0131;52;44;0.3084;21.9613;48.8729;65.5055;False;False;;0.311;10.4583;21.9613;US;1.8861;0.047;0.9458;5;122;26;40151192.307692304
TJX;C;2014-08-18;25.1941;2015-08-17;30.7185;TIMEOUT;0.2193;-0.0131;52;44;0.3084;25.1941;48.8729;65.5055;False;False;;0.311;10.4583;21.9613;US;1.8861;0.047;0.9458;5;122;26;40151192.307692304
MT.AS;A;2014-09-15;20.7914;2015-01-12;14.7068;STOP_P0;-0.2926;-0.3316;17;55;0.6036;14.7068;32.6417;41.545;False;False;;0.0;14.7068;18.2362;AS;1.3147;0.072;0.811;5;39;30;21067122.233333334
MT.AS;B;2014-09-15;20.7914;2014-10-06;18.2362;STOP_C;-0.1229;-0.1859;3;55;0.6036;18.2362;32.6417;41.545;False;False;;0.0;14.7068;18.2362;AS;1.3147;0.072;0.811;5;39;30;21067122.233333334
MT.AS;C;2014-09-15;20.7914;2014-10-06;17.3243;STOP_C_P1;-0.1668;-0.1859;3;55;0.6036;17.3243;32.6417;41.545;False;False;;0.0;14.7068;18.2362;AS;1.3147;0.072;0.811;5;39;30;21067122.233333334
ED;A;2014-10-06;38.5762;2015-10-05;44.4416;TIMEOUT;0.152;-0.0085;52;50;0.5342;30.6529;48.2564;56.7043;False;False;;0.2342;30.6529;34.5877;US;1.6105;0.0447;0.8947;20;50;94;9083081.914893618
ED;B;2014-10-06;38.5762;2015-10-05;44.4416;TIMEOUT;0.152;-0.0085;52;50;0.5342;34.5877;48.2564;56.7043;False;False;;0.2342;30.6529;34.5877;US;1.6105;0.0447;0.8947;20;50;94;9083081.914893618
ED;C;2014-10-06;38.5762;2015-02-16;41.8966;STOP_C_P3;0.0861;-0.0005;19;50;0.5342;41.8966;48.2564;56.7043;False;False;;0.2342;30.6529;34.5877;US;1.6105;0.0447;0.8947;20;50;94;9083081.914893618
A2A.MI;A;2014-10-27;0.4612;2015-10-26;0.7443;TIMEOUT;0.6137;-0.0495;52;54;0.4013;0.1923;1.0414;1.4244;False;False;;0.6642;0.1923;0.4217;MI;1.6169;0.0406;0.954;12;69;20;64104760.5
IAG.MC;A;2014-10-27;2.5498;2015-10-26;3.9878;TIMEOUT;0.564;-0.0274;52;62;0.4441;0.8308;4.9485;6.8425;False;False;;0.6559;0.8308;1.8838;MC;1.4838;0.0859;0.9197;12;91;23;48888464.217391305
A2A.MI;B;2014-10-27;0.4612;2015-10-26;0.7443;TIMEOUT;0.6137;-0.0495;52;54;0.4013;0.4217;1.0414;1.4244;False;False;;0.6642;0.1923;0.4217;MI;1.6169;0.0406;0.954;12;69;20;64104760.5
IAG.MC;B;2014-10-27;2.5498;2015-10-26;3.9878;TIMEOUT;0.564;-0.0274;52;62;0.4441;1.8838;4.9485;6.8425;False;False;;0.6559;0.8308;1.8838;MC;1.4838;0.0859;0.9197;12;91;23;48888464.217391305
A2A.MI;C;2014-10-27;0.4612;2015-10-26;0.7443;TIMEOUT;0.6137;-0.0495;52;54;0.4013;0.4612;1.0414;1.4244;False;False;;0.6642;0.1923;0.4217;MI;1.6169;0.0406;0.954;12;69;20;64104760.5
IAG.MC;C;2014-10-27;2.5498;2015-02-02;3.365;STOP_C_P3;0.3197;-0.0274;14;62;0.4441;3.365;4.9485;6.8425;False;False;;0.4997;0.8308;1.8838;MC;1.4838;0.0859;0.9197;12;91;23;48888464.217391305
VMC;A;2014-11-17;62.2753;2015-11-16;96.4438;TIMEOUT_T1;0.5487;-0.1036;52;59;0.6339;41.0969;84.4948;106.3673;True;False;25;0.5531;41.0969;49.105;US;1.3556;0.0673;0.8542;5;46;32;4479212.5
VMC;B;2014-11-17;62.2753;2015-11-16;96.4438;TIMEOUT_T1;0.5487;-0.1036;52;59;0.6339;49.105;84.4948;106.3673;True;False;25;0.5531;41.0969;49.105;US;1.3556;0.0673;0.8542;5;46;32;4479212.5
VMC;C;2014-11-17;62.2753;2015-08-24;79.7439;STOP_C_P3;0.2805;-0.1036;40;59;0.6339;79.7439;84.4948;106.3673;True;False;25;0.4551;41.0969;49.105;US;1.3556;0.0673;0.8542;5;46;32;4479212.5
PGR;A;2014-12-08;18.9117;2015-12-07;22.2959;TIMEOUT;0.1789;-0.036;52;31;0.3689;12.1849;28.0103;35.0466;False;False;;0.3214;12.1849;16.6256;US;1.5861;0.0421;0.0;19;70;34;19583508.82352941
PGR;B;2014-12-08;18.9117;2015-12-07;22.2959;TIMEOUT;0.1789;-0.036;52;31;0.3689;16.6256;28.0103;35.0466;False;False;;0.3214;12.1849;16.6256;US;1.5861;0.0421;0.0;19;70;34;19583508.82352941
PGR;C;2014-12-08;18.9117;2015-12-07;22.2959;TIMEOUT;0.1789;-0.036;52;31;0.3689;21.9912;28.0103;35.0466;False;False;;0.3214;12.1849;16.6256;US;1.5861;0.0421;0.0;19;70;34;19583508.82352941
WTW;A;2014-12-15;99.3757;2015-12-14;105.5546;TIMEOUT;0.0622;-0.0812;52;42;0.4086;66.7699;143.3747;178.0464;False;False;;0.1249;66.7699;87.2758;US;1.7718;0.0428;0.8956;19;52;41;1355171.0731707318
WTW;B;2014-12-15;99.3757;2015-12-14;105.5546;TIMEOUT;0.0622;-0.0812;52;42;0.4086;87.2758;143.3747;178.0464;False;False;;0.1249;66.7699;87.2758;US;1.7718;0.0428;0.8956;19;52;41;1355171.0731707318
WTW;C;2014-12-15;99.3757;2015-12-14;105.5546;TIMEOUT;0.0622;-0.0812;52;42;0.4086;82.912;143.3747;178.0464;False;False;;0.1249;66.7699;87.2758;US;1.7718;0.0428;0.8956;19;52;41;1355171.0731707318
ALFA.ST;A;2015-01-26;121.7494;2016-01-25;119.2468;TIMEOUT;-0.0206;-0.1598;52;73;0.6213;83.3839;205.9605;267.3516;False;False;;0.1787;83.3839;106.6297;ST;1.7808;0.0291;0.971;2;83;40;6227961.5
PHM;A;2015-01-26;17.8507;2016-01-25;14.7761;TIMEOUT;-0.1722;-0.2784;52;41;0.4537;6.4832;37.4526;51.7615;False;False;;0.1345;6.4832;14.3007;US;1.4116;0.1201;0.2081;15;49;74;37589329.72972973
ALFA.ST;B;2015-01-26;121.7494;2015-09-21;106.6297;STOP_C;-0.1242;-0.1598;34;73;0.6213;106.6297;205.9605;267.3516;False;False;;0.1787;83.3839;106.6297;ST;1.7808;0.0291;0.971;2;83;40;6227961.5
PHM;B;2015-01-26;17.8507;2016-01-04;14.3007;STOP_C;-0.1989;-0.2216;49;41;0.4537;14.3007;37.4526;51.7615;False;False;;0.1345;6.4832;14.3007;US;1.4116;0.1201;0.2081;15;49;74;37589329.72972973
ALFA.ST;C;2015-01-26;121.7494;2015-06-15;121.7494;STOP_C_P2;0.0;-0.0319;20;73;0.6213;121.7494;205.9605;267.3516;False;False;;0.1787;83.3839;106.6297;ST;1.7808;0.0291;0.971;2;83;40;6227961.5
PHM;C;2015-01-26;17.8507;2016-01-18;13.5857;STOP_C_P1;-0.2389;-0.2784;51;41;0.4537;13.5857;37.4526;51.7615;False;False;;0.1345;6.4832;14.3007;US;1.4116;0.1201;0.2081;15;49;74;37589329.72972973
DHI;A;2015-02-02;23.3201;2016-02-01;21.7349;TIMEOUT;-0.068;-0.0714;52;43;0.4193;6.8497;44.894;62.1969;False;False;;0.2584;6.8497;16.8979;US;1.43;0.1148;0.8406;16;84;74;33488101.35135135
EOG;A;2015-02-02;68.4975;2016-02-01;48.3574;TIMEOUT;-0.294;-0.3984;52;61;0.4602;29.0203;148.9962;204.5968;False;False;;0.06;29.0203;59.0345;US;1.399;0.026;0.7497;4;107;25;25221552.0
DHI;B;2015-02-02;23.3201;2016-02-01;21.7349;TIMEOUT;-0.068;-0.0714;52;43;0.4193;16.8979;44.894;62.1969;False;False;;0.2584;6.8497;16.8979;US;1.43;0.1148;0.8406;16;84;74;33488101.35135135
EOG;B;2015-02-02;68.4975;2015-07-13;59.0345;STOP_C;-0.1382;-0.159;23;61;0.4602;59.0345;148.9962;204.5968;False;False;;0.06;29.0203;59.0345;US;1.399;0.026;0.7497;4;107;25;25221552.0
DHI;C;2015-02-02;23.3201;2016-01-11;23.3201;STOP_C_P2;0.0;-0.0593;49;43;0.4193;23.3201;44.894;62.1969;False;False;;0.2584;6.8497;16.8979;US;1.43;0.1148;0.8406;16;84;74;33488101.35135135
EOG;C;2015-02-02;68.4975;2015-07-20;56.0828;STOP_C_P1;-0.1812;-0.2181;24;61;0.4602;56.0828;148.9962;204.5968;False;False;;0.06;29.0203;59.0345;US;1.399;0.026;0.7497;4;107;25;25221552.0
APAM.AS;A;2015-02-09;16.506;2016-02-08;15.4843;TIMEOUT;-0.0619;-0.2592;52;52;0.3372;4.4221;29.7027;40.787;False;False;;0.3976;4.4221;11.7683;AS;2.2569;0.2529;0.9628;4;63;17;3495971.8235294116
APAM.AS;B;2015-02-09;16.506;2016-02-08;15.4843;TIMEOUT;-0.0619;-0.2592;52;52;0.3372;11.7683;29.7027;40.787;False;False;;0.3976;4.4221;11.7683;AS;2.2569;0.2529;0.9628;4;63;17;3495971.8235294116
APAM.AS;C;2015-02-09;16.506;2015-03-30;20.3003;STOP_C_P3;0.2299;-0.0186;7;52;0.3372;20.3003;29.7027;40.787;False;False;;0.3976;4.4221;11.7683;AS;2.2569;0.2529;0.9628;4;63;17;3495971.8235294116
MGM;A;2015-02-16;21.3743;2016-02-15;17.0579;TIMEOUT;-0.2019;-0.285;52;65;0.5773;8.34;46.7349;65.5496;False;False;;0.0787;8.34;16.2928;US;1.4093;0.0613;0.9687;9;83;41;44218312.19512195
MGM;B;2015-02-16;21.3743;2015-07-27;16.2928;STOP_C;-0.2377;-0.2559;23;65;0.5773;16.2928;46.7349;65.5496;False;False;;0.0274;8.34;16.2928;US;1.4093;0.0613;0.9687;9;83;41;44218312.19512195
MGM;C;2015-02-16;21.3743;2016-02-08;15.4782;STOP_C_P1;-0.2759;-0.285;51;65;0.5773;15.4782;46.7349;65.5496;False;False;;0.0787;8.34;16.2928;US;1.4093;0.0613;0.9687;9;83;41;44218312.19512195
STLD;A;2015-04-20;17.3252;2016-04-18;20.056;TIMEOUT;0.1576;-0.2836;52;58;0.5499;7.3754;33.1957;45.6808;False;False;;0.1797;7.3754;12.9948;US;1.3159;0.1188;0.8486;12;118;19;18301478.94736842
URI;A;2015-04-20;93.0328;2016-04-18;63.5461;TIMEOUT;-0.3169;-0.5664;52;41;0.4151;25.8767;222.9968;312.4773;False;False;;0.0951;25.8767;78.2172;US;1.5344;0.0902;0.5114;14;110;19;10913657.894736841
STLD;B;2015-04-20;17.3252;2016-01-11;12.9948;STOP_C;-0.2499;-0.2649;38;58;0.5499;12.9948;33.1957;45.6808;False;False;;0.0599;7.3754;12.9948;US;1.3159;0.1188;0.8486;12;118;19;18301478.94736842
URI;B;2015-04-20;93.0328;2015-07-06;78.2172;STOP_C;-0.1593;-0.1836;11;41;0.4151;78.2172;222.9968;312.4773;False;False;;0.0951;25.8767;78.2172;US;1.5344;0.0902;0.5114;14;110;19;10913657.894736841
STLD;C;2015-04-20;17.3252;2016-04-18;20.056;TIMEOUT;0.1576;-0.2836;52;58;0.5499;17.3252;33.1957;45.6808;False;False;;0.1797;7.3754;12.9948;US;1.3159;0.1188;0.8486;12;118;19;18301478.94736842
URI;C;2015-04-20;93.0328;2015-07-20;74.3064;STOP_C_P1;-0.2013;-0.3537;13;41;0.4151;74.3064;222.9968;312.4773;False;False;;0.0951;25.8767;78.2172;US;1.5344;0.0902;0.5114;14;110;19;10913657.894736841
ROK;A;2015-04-27;97.4912;2016-04-25;93.5881;TIMEOUT;-0.04;-0.2651;52;50;0.3589;46.3119;171.3882;226.7544;False;False;;0.0535;46.3119;81.8056;US;2.4097;0.0995;0.8739;15;100;31;4356754.838709678
ROK;B;2015-04-27;97.4912;2015-09-21;81.8056;STOP_C;-0.1609;-0.1745;21;50;0.3589;81.8056;171.3882;226.7544;False;False;;0.0535;46.3119;81.8056;US;2.4097;0.0995;0.8739;15;100;31;4356754.838709678
ROK;C;2015-04-27;97.4912;2016-01-04;77.7154;STOP_C_P1;-0.2028;-0.2173;36;50;0.3589;77.7154;171.3882;226.7544;False;False;;0.0535;46.3119;81.8056;US;2.4097;0.0995;0.8739;15;100;31;4356754.838709678
EOG;A;2015-05-04;66.9787;2016-05-02;56.86;TIMEOUT;-0.1511;-0.3847;52;48;0.4602;29.0203;148.9962;204.5968;False;False;;0.0079;29.0203;59.0345;US;1.3623;0.1399;0.1208;17;107;25;25221552.0
TGS.OL;A;2015-05-04;115.3412;2016-05-02;84.9159;TIMEOUT;-0.2638;-0.4525;52;37;0.5442;51.4098;210.1064;286.6326;False;False;;0.1152;51.4098;86.2871;OL;1.3265;0.056;0.0158;20;78;89;2538310.8651685393
EOG;B;2015-05-04;66.9787;2015-07-13;59.0345;STOP_C;-0.1186;-0.1399;10;48;0.4602;59.0345;148.9962;204.5968;False;False;;0.0079;29.0203;59.0345;US;1.3623;0.1399;0.1208;17;107;25;25221552.0
TGS.OL;B;2015-05-04;115.3412;2015-12-14;86.2871;STOP_C;-0.2519;-0.2615;32;37;0.5442;86.2871;210.1064;286.6326;False;False;;0.1152;51.4098;86.2871;OL;1.3265;0.056;0.0158;20;78;89;2538310.8651685393
EOG;C;2015-05-04;66.9787;2015-07-20;56.0828;STOP_C_P1;-0.1627;-0.2003;11;48;0.4602;56.0828;148.9962;204.5968;False;False;;0.0079;29.0203;59.0345;US;1.3623;0.1399;0.1208;17;107;25;25221552.0
TGS.OL;C;2015-05-04;115.3412;2016-01-04;81.9727;STOP_C_P1;-0.2893;-0.4405;35;37;0.5442;81.9727;210.1064;286.6326;False;False;;0.1152;51.4098;86.2871;OL;1.3265;0.056;0.0158;20;78;89;2538310.8651685393
TRE.MC;A;2015-05-11;34.0879;2016-05-09;24.0984;TIMEOUT;-0.293;-0.4828;52;44;0.5019;16.4024;57.6891;77.1994;False;False;;0.1348;16.4024;26.1213;MC;1.3419;0.1883;0.5289;21;135;25;2120808.88
TRE.MC;B;2015-05-11;34.0879;2016-01-04;26.1213;STOP_C;-0.2337;-0.2515;34;44;0.5019;26.1213;57.6891;77.1994;False;False;;0.1348;16.4024;26.1213;MC;1.3419;0.1883;0.5289;21;135;25;2120808.88
TRE.MC;C;2015-05-11;34.0879;2016-01-18;24.8153;STOP_C_P1;-0.272;-0.309;36;44;0.5019;24.8153;57.6891;77.1994;False;False;;0.1348;16.4024;26.1213;MC;1.3419;0.1883;0.5289;21;135;25;2120808.88
EMR;A;2015-05-18;46.1498;2016-05-16;39.3257;TIMEOUT;-0.1479;-0.3191;52;51;0.4751;29.8702;74.1957;94.8808;False;False;;0.0;29.8702;40.7271;US;1.6638;0.0257;0.7104;10;77;62;18050325.80645161
EMR;B;2015-05-18;46.1498;2015-07-06;40.7271;STOP_C;-0.1175;-0.1309;7;51;0.4751;40.7271;74.1957;94.8808;False;False;;0.0;29.8702;40.7271;US;1.6638;0.0257;0.7104;10;77;62;18050325.80645161
EMR;C;2015-05-18;46.1498;2015-07-20;38.6908;STOP_C_P1;-0.1616;-0.1805;9;51;0.4751;38.6908;74.1957;94.8808;False;False;;0.0;29.8702;40.7271;US;1.6638;0.0257;0.7104;10;77;62;18050325.80645161
BNP.PA;A;2015-07-06;30.1766;2016-07-04;23.1438;TIMEOUT;-0.2331;-0.321;52;53;0.4478;12.0238;56.2085;76.5681;False;False;;0.1195;12.0238;23.2667;PA;1.3242;0.1861;0.8429;25;91;48;22787795.104166668
BNP.PA;B;2015-07-06;30.1766;2016-02-01;23.2667;STOP_C;-0.229;-0.2861;30;53;0.4478;23.2667;56.2085;76.5681;False;False;;0.1195;12.0238;23.2667;PA;1.3242;0.1861;0.8429;25;91;48;22787795.104166668
BNP.PA;C;2015-07-06;30.1766;2016-02-01;22.1034;STOP_C_P1;-0.2675;-0.2861;30;53;0.4478;22.1034;56.2085;76.5681;False;False;;0.1195;12.0238;23.2667;PA;1.3242;0.1861;0.8429;25;91;48;22787795.104166668
GOOG;A;2015-07-13;33.3524;2016-07-11;35.6779;TIMEOUT;0.0697;-0.1603;52;51;0.4264;15.7022;47.7824;62.42;False;False;;0.1738;15.7022;24.0988;US;2.308;0.1938;0.9892;26;67;46;200767334.82608697
GOOG;B;2015-07-13;33.3524;2016-07-11;35.6779;TIMEOUT;0.0697;-0.1603;52;51;0.4264;24.0988;47.7824;62.42;False;False;;0.1738;15.7022;24.0988;US;2.308;0.1938;0.9892;26;67;46;200767334.82608697
GOOG;C;2015-07-13;33.3524;2016-02-08;34.4505;STOP_C_P3;0.0329;-0.1603;30;51;0.4264;34.4505;47.7824;62.42;False;False;;0.1738;15.7022;24.0988;US;2.308;0.1938;0.9892;26;67;46;200767334.82608697
NUE;A;2015-07-27;34.2969;2016-07-25;43.1705;TIMEOUT;0.2587;-0.2173;52;42;0.5643;23.9784;65.712;86.0332;False;False;;0.3395;23.9784;32.8323;US;1.547;0.0488;0.5385;26;122;19;10868263.157894736
NUE;B;2015-07-27;34.2969;2015-08-24;32.8323;STOP_C;-0.0427;-0.0822;4;42;0.5643;32.8323;65.712;86.0332;False;False;;0.0648;23.9784;32.8323;US;1.547;0.0488;0.5385;26;122;19;10868263.157894736
NUE;C;2015-07-27;34.2969;2015-09-14;31.1907;STOP_C_P1;-0.0906;-0.0933;7;42;0.5643;31.1907;65.712;86.0332;False;False;;0.0648;23.9784;32.8323;US;1.547;0.0488;0.5385;26;122;19;10868263.157894736
AXP;A;2015-08-03;68.2337;2016-08-01;57.098;TIMEOUT;-0.1632;-0.3643;52;55;0.3692;33.7115;140.2487;187.6245;False;False;;0.0243;33.7115;63.5946;US;1.628;0.0167;0.915;1;143;56;26456571.42857143
BKNG;A;2015-08-03;51.5979;2016-08-01;55.3922;TIMEOUT;0.0735;-0.2758;52;22;0.3337;21.6763;95.5375;127.8723;False;False;;0.1208;21.6763;43.2199;US;1.4565;0.0788;0.5432;5;82;69;94606014.49275362
MGM;A;2015-08-03;20.9681;2016-08-01;23.0933;TIMEOUT;0.1014;-0.2712;52;64;0.5979;8.34;46.3477;65.1623;False;False;;0.1392;8.34;15.9056;US;1.843;0.2501;0.8282;1;83;73;48301561.64383562
AXP;B;2015-08-03;68.2337;2015-08-24;63.5946;STOP_C;-0.068;-0.1005;3;55;0.3692;63.5946;140.2487;187.6245;False;False;;0.0243;33.7115;63.5946;US;1.628;0.0167;0.915;1;143;56;26456571.42857143
BKNG;B;2015-08-03;51.5979;2016-01-11;43.2199;STOP_C;-0.1624;-0.1916;23;22;0.3337;43.2199;95.5375;127.8723;False;False;;0.1208;21.6763;43.2199;US;1.4565;0.0788;0.5432;5;82;69;94606014.49275362
MGM;B;2015-08-03;20.9681;2016-02-08;15.9056;STOP_C;-0.2414;-0.2712;27;64;0.5979;15.9056;46.3477;65.1623;False;False;;0.0995;8.34;15.9056;US;1.843;0.2501;0.8282;1;83;73;48301561.64383562
AXP;C;2015-08-03;68.2337;2015-11-16;60.4149;STOP_C_P1;-0.1146;-0.116;15;55;0.3692;60.4149;140.2487;187.6245;False;False;;0.0243;33.7115;63.5946;US;1.628;0.0167;0.915;1;143;56;26456571.42857143
BKNG;C;2015-08-03;51.5979;2016-01-18;41.0589;STOP_C_P1;-0.2043;-0.2111;24;22;0.3337;41.0589;95.5375;127.8723;False;False;;0.1208;21.6763;43.2199;US;1.4565;0.0788;0.5432;5;82;69;94606014.49275362
MGM;C;2015-08-03;20.9681;2016-08-01;23.0933;TIMEOUT;0.1014;-0.2712;52;64;0.5979;15.1103;46.3477;65.1623;False;False;;0.1392;8.34;15.9056;US;1.843;0.2501;0.8282;1;83;73;48301561.64383562
CNP;A;2015-08-24;13.182;2016-08-22;16.4603;TIMEOUT;0.2487;-0.1349;52;51;0.7318;10.869;22.9327;29.3284;False;False;;0.3667;10.869;12.5845;US;1.4006;0.0465;0.8148;5;145;36;18310863.888888888
CNP;B;2015-08-24;13.182;2015-08-31;12.5845;STOP_C;-0.0453;-0.0712;1;51;0.7318;12.5845;22.9327;29.3284;False;False;;0.0;10.869;12.5845;US;1.4006;0.0465;0.8148;5;145;36;18310863.888888888
CNP;C;2015-08-24;13.182;2015-11-30;11.9552;STOP_C_P1;-0.0931;-0.1188;14;51;0.7318;11.9552;22.9327;29.3284;False;False;;0.0234;10.869;12.5845;US;1.4006;0.0465;0.8148;5;145;36;18310863.888888888
KIM;A;2015-10-12;15.4082;2016-10-10;17.3535;TIMEOUT;0.1263;-0.0333;52;61;0.5641;10.5732;22.7928;28.7421;False;False;;0.2813;10.5732;13.1667;US;1.7138;0.0311;0.7368;15;68;22;12814940.909090908
KIM;B;2015-10-12;15.4082;2016-10-10;17.3535;TIMEOUT;0.1263;-0.0333;52;61;0.5641;13.1667;22.7928;28.7421;False;False;;0.2813;10.5732;13.1667;US;1.7138;0.0311;0.7368;15;68;22;12814940.909090908
KIM;C;2015-10-12;15.4082;2016-09-12;17.3729;STOP_C_P3;0.1275;-0.0333;48;61;0.5641;17.3729;22.7928;28.7421;False;False;;0.2813;10.5732;13.1667;US;1.7138;0.0311;0.7368;15;68;22;12814940.909090908
CB;A;2015-10-19;94.818;2016-10-17;102.9483;TIMEOUT;0.0857;-0.0645;52;41;0.3123;42.5687;163.8972;216.5183;False;False;;0.1604;42.5687;78.7561;US;1.7706;0.0501;0.859;8;169;34;8662764.705882354
LRCX;A;2015-10-19;6.4379;2016-10-17;8.5529;TIMEOUT;0.3285;-0.1505;52;78;0.4342;2.6444;12.8312;17.496;False;False;;0.3943;2.6444;5.2836;US;3.8708;0.0114;0.7431;4;114;42;99218285.71428572
URI;A;2015-10-19;71.1993;2016-10-17;76.2245;TIMEOUT;0.0706;-0.4335;52;62;0.6796;25.8767;199.3246;288.8052;False;False;;0.1443;25.8767;54.5451;US;1.4873;0.0603;0.8289;8;110;51;11372686.274509804
